Iteration	Posterior	Likelihood	Prior	clado_demipoly	clado_fission	clado_fusion	clado_no_change	clado_polyploid	delta	eta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	gamma	rho	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	speciation_rates[4]	speciation_rates[5]	total_speciation	turnover
14310	-434.3054	-447.4553	13.14988	0.005102853	0.01451786	0.005568076	0.1614405	0.005102853	0.06732138	0.009162205	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.0416169	0.002437768	0.009162205	0.161441	0.0145179	0.00556808	0.00510285	0.00510285	0.1917322	0.2170576
14320	-434.5702	-447.8905	13.32034	0.006220379	0.02351519	0.006959524	0.1205622	0.006220379	0.07918536	0.007688906	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0347415	0.0005738211	0.007688906	0.120562	0.0235152	0.00695952	0.00622038	0.00622038	0.1634777	0.2125152
14330	-433.2693	-446.9341	13.66479	0.002737905	0.0252259	0.02199429	0.1318413	0.002737905	0.01519528	0.01595696	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0825172	0.0004833966	0.01595696	0.131841	0.0252259	0.0219943	0.0027379	0.0027379	0.1845373	0.4471574
14340	-436.9446	-450.3296	13.385	0.005464852	0.0252259	0.005889772	0.1420569	0.005464852	0.03687473	0.02389073	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.00312873	0.001602123	0.02389073	0.142057	0.0252259	0.00588977	0.00546485	0.00546485	0.1841023	0.01699454
14350	-435.7771	-449.5834	13.80629	0.006728401	0.005219233	0.01005487	0.1163364	0.006728401	0.03865861	0.01545014	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.00391997	0.001215178	0.01545014	0.116336	0.00521923	0.0100549	0.0067284	0.0067284	0.1450673	0.02702176
14360	-431.7164	-445.4333	13.71692	0.006728401	0.02553165	0.0006281225	0.1191373	0.006728401	0.03544151	0.01167248	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.0407892	0.005231148	0.01167248	0.119137	0.0255317	0.000628123	0.0067284	0.0067284	0.1587538	0.2569335
14370	-433.066	-447.0443	13.97827	0.003674897	0.01298932	0.008384714	0.1202696	0.003674897	0.01251896	0.01218163	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.000340664	0.007348942	0.01218163	0.12027	0.0129893	0.00838471	0.0036749	0.0036749	0.1489935	0.002286434
14380	-434.5177	-448.1268	13.60911	0.005701141	0.02513578	0.001372976	0.110841	0.005701141	0.03845779	0.005254416	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.00525863	0.02722733	0.005254416	0.110841	0.0251358	0.00137298	0.00570114	0.00570114	0.148752	0.03535166
14390	-432.7349	-446.059	13.32417	0.01616793	0.007513061	0.0005348417	0.1625352	0.01616793	0.02553599	0.004978315	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.11289	0.03087278	0.004978315	0.162535	0.00751306	0.000534842	0.0161679	0.0161679	0.202919	0.5563287
14400	-433.5524	-446.7929	13.24046	0.01241863	0.009634438	0.0003404017	0.1660911	0.01241863	0.02133814	0.0047032	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.125751	0.04220736	0.0047032	0.166091	0.00963444	0.000340402	0.0124186	0.0124186	0.2009032	0.6259258
14410	-439.219	-451.8034	12.5844	0.01315699	0.02337814	0.01460743	0.165109	0.01315699	0.03669138	0.002298383	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.0830638	0.07069016	0.002298383	0.165109	0.0233781	0.0146074	0.013157	0.013157	0.2294085	0.3620782
14420	-437.9835	-450.3282	12.34472	0.01684887	0.006451083	0.01047475	0.1975463	0.01684887	0.07528685	0.0006991608	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.150607	0.04454186	0.0006991608	0.197546	0.00645108	0.0104748	0.0168489	0.0168489	0.2481699	0.6068706
14430	-438.5601	-451.2032	12.64315	0.02627337	0.03250796	0.008282114	0.1835794	0.02627337	0.02674155	0.0008607533	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.194555	0.04626068	0.0008607533	0.183579	0.032508	0.00828211	0.0262734	0.0262734	0.2769162	0.7025787
14440	-437.7493	-451.297	13.54761	0.006105177	0.01462184	0.01540361	0.1407987	0.006105177	0.02542982	0.001438864	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.0787344	0.02072536	0.001438864	0.140799	0.0146218	0.0154036	0.00610518	0.00610518	0.1830345	0.4301616
14450	-433.8787	-446.9243	13.04557	0.01581419	0.01471616	0.01066613	0.1812581	0.01581419	0.03435486	0.009777177	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.163838	0.01402981	0.009777177	0.181258	0.0147162	0.0106661	0.0158142	0.0158142	0.2382688	0.6876195
14460	-434.772	-447.7454	12.9734	0.01353749	0.0200898	0.001370185	0.1787982	0.01353749	0.02037518	0.00478102	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.156319	0.04776113	0.00478102	0.178798	0.0200898	0.00137019	0.0135375	0.0135375	0.2273332	0.6876195
14470	-439.0209	-452.3617	13.34081	0.01936611	0.001792116	0.02002409	0.1267706	0.01936611	0.02231571	0.007378242	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.147984	0.04639486	0.007378242	0.126771	0.00179212	0.0200241	0.0193661	0.0193661	0.187319	0.7900112
14480	-438.8451	-451.9688	13.12367	0.009017532	0.02446778	0.02590784	0.1173943	0.009017532	0.05426294	0.01969395	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.0399093	0.01615427	0.01969395	0.117394	0.0244678	0.0259078	0.00901753	0.00901753	0.185805	0.2147912
14490	-437.3675	-450.6084	13.2409	0.01078337	0.017095	0.03080894	0.1166173	0.01078337	0.01325593	0.01235277	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0982888	0.0540712	0.01235277	0.116617	0.017095	0.0308089	0.0107834	0.0107834	0.1860879	0.5281846
14500	-435.1199	-448.0469	12.92701	0.003574771	0.007702368	0.01766461	0.1423778	0.003574771	0.0450169	0.01577927	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.0647954	0.05374129	0.01577927	0.142378	0.00770237	0.0176646	0.00357477	0.00357477	0.1748943	0.370483
14510	-435.2007	-448.6328	13.43209	0.009486704	0.02934669	0.0155422	0.1423778	0.009486704	0.004440071	0.01661467	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0732297	0.0208317	0.01661467	0.142378	0.0293467	0.0155422	0.0094867	0.0094867	0.2062401	0.3550703
14520	-433.3944	-446.9711	13.57673	0.005306938	0.02284367	0.01770238	0.1471617	0.005306938	0.004130303	0.01069093	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.0928263	0.01585635	0.01069093	0.147162	0.0228437	0.0177024	0.00530694	0.00530694	0.1983216	0.4680595
14530	-436.0588	-449.4118	13.35295	0.01484942	0.04635273	0.001757539	0.1471617	0.01484942	0.00743116	0.008205183	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.119315	0.02252537	0.008205183	0.147162	0.0463527	0.00175754	0.0148494	0.0148494	0.2249708	0.5303572
14540	-435.797	-448.9796	13.1826	0.01719198	0.04635273	0.002867533	0.1526295	0.01719198	0.01829119	0.006311504	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.15264	0.02282786	0.006311504	0.15263	0.0463527	0.00286753	0.017192	0.017192	0.2362338	0.646141
14550	-433.8183	-447.291	13.47267	0.02050375	0.01388713	0.008172415	0.1526295	0.02050375	0.01866044	0.004037668	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.119177	0.01648864	0.004037668	0.15263	0.0138871	0.00817242	0.0205038	0.0205038	0.2156966	0.5525208
14560	-433.085	-446.3136	13.22863	0.01145404	0.007209649	0.001195395	0.1526295	0.01145404	0.04778155	0.005421987	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.110712	0.03015442	0.005421987	0.15263	0.00720965	0.0011954	0.011454	0.011454	0.1839427	0.6018846
14570	-433.7185	-446.805	13.08652	0.01026673	0.02263844	0.001505141	0.1531882	0.01026673	0.0389326	0.008490446	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.0486195	0.03699061	0.008490446	0.153188	0.0226384	0.00150514	0.0102667	0.0102667	0.1978653	0.2457201
14580	-434.724	-447.8137	13.08966	0.004479974	0.03998285	0.001368325	0.1531882	0.004479974	0.02365515	0.01079746	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.118374	0.03970411	0.01079746	0.153188	0.0399828	0.00136833	0.00447997	0.00447997	0.2034993	0.5816912
14590	-433.7937	-447.4864	13.69273	0.004995381	0.01022787	0.003247377	0.1169646	0.004995381	0.0331818	0.007588254	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.0707731	0.02843787	0.007588254	0.116965	0.0102279	0.00324738	0.00499538	0.00499538	0.1404306	0.5039724
14600	-431.8187	-445.0527	13.23396	0.003249344	0.008082209	0.003471891	0.1774967	0.003249344	0.02398306	0.0101837	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.0885125	0.03141016	0.0101837	0.177497	0.00808221	0.00347189	0.00324934	0.00324934	0.1955495	0.4526347
14610	-434.1381	-447.377	13.23896	0.01652749	0.007110427	0.01471443	0.1774967	0.01652749	0.006463028	0.00644463	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.130618	0.03166689	0.00644463	0.177497	0.00711043	0.0147144	0.0165275	0.0165275	0.2323765	0.5620976
14620	-437.9785	-450.7159	12.73743	0.01106233	0.02897419	0.04461245	0.1774967	0.01106233	0.01158934	0.008034639	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.161086	0.03479603	0.008034639	0.177497	0.0289742	0.0446124	0.0110623	0.0110623	0.273208	0.5896092
14630	-435.651	-449.2302	13.57916	0.02199289	0.006260469	0.008709481	0.1320948	0.02199289	0.006242705	0.008102561	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.101552	0.03694649	0.008102561	0.132095	0.00626047	0.00870948	0.0219929	0.0219929	0.1910505	0.5315472
14640	-437.2497	-450.2769	13.0272	0.02067779	0.02090604	0.005415704	0.1320948	0.02067779	0.02473093	0.003288793	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.096688	0.06973062	0.003288793	0.132095	0.020906	0.0054157	0.0206778	0.0206778	0.1997721	0.4839917
14650	-437.7137	-450.7337	13.01999	0.01987841	0.03645215	0.01704469	0.1320948	0.01987841	0.04167649	0.005322908	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.103527	0.02850772	0.005322908	0.132095	0.0364522	0.0170447	0.0198784	0.0198784	0.2253484	0.4594068
14660	-437.6756	-450.4852	12.80961	0.009721401	0.02310745	0.01109838	0.1320948	0.009721401	0.08614745	0.01555389	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.0383527	0.02048246	0.01555389	0.132095	0.0231074	0.0110984	0.0097214	0.0097214	0.1857434	0.2064823
14670	-436.9237	-449.703	12.77929	0.008504462	0.006105868	0.01939532	0.1391416	0.008504462	0.09505735	0.008913527	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.0522728	0.02374776	0.008913527	0.139142	0.00610587	0.0193953	0.00850446	0.00850446	0.1816517	0.2877636
14680	-433.2793	-446.6037	13.32437	0.008735687	0.007798222	0.007131067	0.1391416	0.008735687	0.0584621	0.005600785	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.0552663	0.01815071	0.005600785	0.139142	0.00779822	0.00713107	0.00873569	0.00873569	0.1715423	0.3221733
